#  试验概况 
台网,蒙特卡洛次数,成功,失败,3D误差>1km比例(%),严阈值成功(strict),补全兜底(completed)
原7台,300,300,0,10.416666666666668,298,2
20台加密,300,300,0,0.0,-,-

#  误差统计_原7台 
指标,均值,中位,95%分位,最大
水平误差(m),134.79352615675208,107.52559523089252,331.2581545020976,635.3971694484678
高程误差(m),454.529713357363,354.25778004913354,1195.9869002282342,1964.4787065959445
3D误差(m),485.79730984080527,373.91489368439727,1224.348663414286,2018.1502857756727
时刻误差(ms),522.5267874342942,394.48954044186735,1443.423772684013,2688.044913024944

#  误差统计_20台加密 
指标,均值,中位,95%分位,最大
水平误差(m),60.19922986240387,54.75846610490845,129.00245897921695,216.01013039420306
高程误差(m),168.94659947633426,136.82768588949875,449.219340075152,796.8893483787415
3D误差(m),186.61461355593863,148.62920873029697,456.9458670636376,809.8606527460125
时刻误差(ms),208.4688625131278,163.3703105371991,555.7984503704193,867.7159664876743

#  误差明细_原7台 
试验序号,残骸,水平误差(m),高程误差(m),3D误差(m),时刻误差(ms)
99,#4,26.49180841405501,0.5538649143218208,26.497597615450207,29.526368292119187
100,#1,72.86052077383493,343.53466050785573,351.17619289707284,366.80514271806254
100,#2,68.63916749517587,51.85944435627789,86.02753793624859,233.32783055173323
100,#3,52.85895091540543,58.313039740678505,78.705014425227,196.08882229537983
100,#4,75.59031874715019,34.99706075611539,83.2988028117031,73.9117468184336
101,#1,73.47003859159888,73.42138422544485,103.86792686980631,37.846750019475905
101,#2,50.23279852151494,247.6605365154428,252.7035326116754,169.75620896419662
101,#3,83.03797212580348,182.83890182243886,200.81177464083413,23.210408485402567
101,#4,84.8057089244531,91.75999872356988,124.94761154951546,43.570898504430744
102,#1,159.18470178737698,303.11300796123396,342.370070068111,531.9792374748876
102,#2,120.4982086351541,665.7521785291683,676.5691254414546,808.2944130118719
102,#3,51.36919085378702,244.228153711525,249.57200330628652,60.28838379054946
102,#4,39.57858965914152,88.0964336468951,96.57870562763043,162.33750770901878
103,#1,60.07534065645679,67.96370217652657,90.70893764414251,316.25321992786405
103,#2,86.34806747361256,45.90554251692993,97.79216528025754,186.1706284063196
103,#3,59.43397968501377,117.3397629293413,131.53333381889416,5.318334266192437
103,#4,83.18989433397465,198.8832162965773,215.58082531563196,418.25624322255806
104,#1,81.90100008137124,100.29761922191574,129.4889425237274,392.44393823163296
104,#2,72.91667723759002,209.43894102944432,221.76905067864166,131.9071242735941
104,#3,7.408644527544255,149.57806356459696,149.7614273218245,108.86496151075065
104,#4,37.29782688560866,216.10744038716985,219.30242516005836,254.97565771199328
105,#1,150.36792775144318,214.97547400327312,262.3451316857151,416.94299685613066
105,#2,123.61354053473985,440.7292282634007,457.7363433781357,582.5498397135113
105,#3,41.89061445450477,211.71247549252985,215.81704255816086,262.67169749196387
105,#4,28.444555986048652,84.56099043112954,89.21689227908041,78.29043556871973
106,#1,79.64767431109377,286.2588359877627,297.13275350293327,330.7477087807893
106,#2,140.6842016237897,588.8200586509702,605.3933482094556,765.560902917386
106,#3,81.58279277445634,28.655625952955234,86.46905212638546,17.235920680391814
106,#4,16.066533030787344,52.49676416004695,54.900307202282306,125.45063230288633
107,#1,32.930052075911654,60.59703682380314,68.96658032371626,227.51856617330546
107,#2,84.05371853795134,144.16823763218963,166.8817196161061,174.39345827875917
107,#3,55.77503784557721,192.10882494659745,200.04163433904952,265.90675008003296
107,#4,97.03559161556626,25.836967829083733,100.4164077568206,163.41573938938936
108,#1,82.97229349635438,46.47899533426971,95.10361978036502,33.10135453378926
108,#2,43.945340323788166,182.24882500167587,187.4722036747449,160.55286951192116
108,#3,36.06344867865244,137.83279202132871,142.4726320631182,127.35651836492856
108,#4,76.54875996751426,109.30030880582854,133.4401369813955,133.71014412250838
109,#1,85.60854541273868,166.06454183671667,186.83215757230758,206.14192799560627
109,#2,22.193953335807212,139.0704720607464,140.83027999642275,39.0724722659197
109,#3,51.136418349193676,131.98340234585703,141.5434624995875,75.42542303499289
109,#4,59.447072237310465,160.97178043218446,171.59798510791265,307.41580476383666
110,#1,57.83442341029987,102.4801379165674,117.67327308526995,305.38934375547376
110,#2,69.12043810673424,179.7143856239145,192.548423427064,195.78589034871996
110,#3,65.59056450608765,195.54395231762464,206.25120470005675,164.4190934123717
110,#4,125.3231360748492,279.8919699055823,306.6682299379291,383.17602813312135
111,#1,45.41274872266466,71.10173346254669,84.36690256212393,109.71196317350262
111,#2,63.77108800565238,286.26788884746566,293.2849396928005,293.98043818575206
111,#3,21.514762529002677,58.5407544571317,62.36910243934541,54.61232311186315
111,#4,67.28980816127473,107.74011886421613,127.02697152674536,200.53244299373318
112,#1,52.83374423461849,156.94739944476896,165.6016024147259,175.32279240047544
112,#2,69.40781387889211,168.10986597842202,181.87460423800223,57.81407201475197
112,#3,19.462142109236062,161.2389442337644,162.40927348245572,236.12002352407302
112,#4,52.69852359408554,58.642166149802506,78.84185461883449,31.93771122426803
113,#1,51.68640995394254,189.81604473085645,196.7272625011427,299.3010153879041
113,#2,64.46422278495236,140.9341291899018,154.97762673942293,99.12867852213658
113,#3,51.07608161629115,26.705481227709242,57.636349996140154,15.10803477593825
113,#4,24.715748017982808,207.39426369088505,208.8617935668771,3.6524409417353354
114,#1,73.18447160081502,54.037262766911226,90.97248293209717,16.753972920019677
114,#2,70.71149692597493,79.99325720058732,106.76627274130851,103.4700662636272
114,#3,30.02482951761397,127.95083917385091,131.42643430016065,287.00187807645074
114,#4,44.51318753094267,128.34842929995102,135.84823579248055,109.25345809316944
115,#1,70.26350238931812,451.4693188053716,456.9042630470851,503.87855139980434
115,#2,177.38833529152257,294.7721432013095,344.0308676630499,514.1877851538013
115,#3,24.28545517865867,148.93133850782579,150.89839933865179,179.25484921226877
115,#4,79.55474238882856,46.502309214278284,92.14891100177597,92.045080429763
116,#1,104.15712809743907,354.77355652336155,369.7471889571862,463.36833415937303
116,#2,27.580229865864027,36.407995647716234,45.67506131947742,3.0885316053055334
116,#3,57.287150389087714,165.40244149084356,175.04223847641427,43.850340421181855
116,#4,124.46635080409114,225.7634502415167,257.8003257318362,286.7626074412151
117,#1,95.34387527830654,135.1040895889182,165.35891139196494,367.09517356143806
117,#2,27.735759737559064,166.58650878389562,168.87965323574812,189.67918405005335
117,#3,70.38552400049846,3.142361530841299,70.45563444335205,31.904943484519777
117,#4,95.42660693710862,23.60697274857921,98.30323735198952,61.61352364298267
118,#1,45.914078795142295,587.6237104772827,589.4147332283914,542.7566797706245
118,#2,67.49297972913179,148.0305045409441,162.69091120085184,207.85952776802043
118,#3,55.12563837112734,93.5185292107144,108.55667327050674,81.11629554170996
118,#4,65.24520590047963,34.07169627328585,73.60582436149345,112.35703238808092
119,#1,13.47224048517084,43.816964364639716,45.841331021496124,113.64343386035713
119,#2,75.8988776886241,307.34960680352015,316.5824070233075,287.1958760480151
119,#3,48.053344218562415,110.71494433978296,120.69350765782261,76.5633440087008
119,#4,24.733644937968936,41.51387690786578,48.32344325313489,33.349326148659486
120,#1,66.56185989290114,289.8275878014156,297.3726817365534,329.3198937583845
120,#2,60.877288161045186,153.27176928844528,164.91900883358878,155.31575667630727
120,#3,30.98761173853253,265.4066052721628,267.2094650332425,275.7411134760037
120,#4,40.41022133858,54.909170686969446,68.17626430190914,18.21677171373537
121,#1,58.83064207006289,147.86599363034657,159.13955045388795,340.00013531915306
121,#2,92.03044486611094,154.2333613306473,179.60382103286193,3.129728951455135
121,#3,54.42966083812217,17.85545774595994,57.28355217923178,11.705671329949041
121,#4,60.18581383891142,122.9161303097244,136.86017418434497,143.829676507508
122,#1,75.40698226028903,166.2308484287496,182.53467600142574,310.3017664582062
122,#2,26.071434738477258,130.42880486614013,133.0089953654727,206.75900229248256
122,#3,42.999548172769146,258.98557802563846,262.5309329742618,212.41647156927357
122,#4,74.85061483026162,110.56316344755032,133.5171436632686,139.7363928915425
123,#1,116.92408929801633,505.31423727393485,518.6653266316431,721.7538698769683
123,#2,123.9869442874119,392.1276658243769,411.2625300931316,624.9503452118539
123,#3,37.266805504703136,137.78959525397113,142.74027936352988,123.64869432624559
123,#4,66.69186530078694,144.2683303085014,158.93758531983923,203.67023763249748
124,#1,56.356628538353526,68.76130983571238,88.90549651474198,81.75342369759342
124,#2,192.29724895373994,675.314055150955,702.1590311600384,842.7747736009135
124,#3,20.05797919643977,63.125838685724375,66.23589690810344,49.7681528969931
124,#4,12.63923527728887,95.43131134185023,96.26466357298413,210.3258819519347
125,#1,56.977587793032484,514.2983985391638,517.4449615666011,485.36120832016036
125,#2,19.25966969136575,2.5956066978924355,19.433786320494946,11.547147529597623
125,#3,46.23480501027582,1.6124423984347231,46.26291349262924,54.554761370422256
125,#4,69.09625186182151,7.49507883334627,69.50156996838524,147.4668714027274
126,#1,39.701856521657,232.06850484157076,235.4400737994031,218.15996976525832
126,#2,32.941416635628904,15.291864242009979,36.317737291276174,7.424623280131826
126,#3,50.97608634561366,106.99261003178617,118.51573726948388,45.07042118573246
126,#4,49.113351698529705,149.04953339185158,156.9327394758409,234.55003973767498
127,#1,44.72053180894064,193.51059101937244,198.61086274909863,166.98771201167872
127,#2,74.51565234768665,112.39405638239623,134.8517940366036,249.41777731420345
127,#3,31.270059735726853,192.23379346990987,194.7604887745661,239.71525881820276
127,#4,31.661342195732125,12.812653517752551,34.1555951463479,84.65699216678502
128,#1,53.92253397537667,206.70159361461265,213.61926053880566,387.29160437794974
128,#2,57.39241636774502,504.6205975953617,507.8738396236102,401.38677942545263
128,#3,87.0669863193757,297.2591780554412,309.74776681186074,210.45908023366877
128,#4,107.72696696087695,19.32800527521431,109.44711598990897,126.03874577933105
129,#1,75.45213590297485,45.64828206025231,88.18611266732047,150.52860033549285
129,#2,103.5594610757998,134.30715984768176,169.59650693531643,307.804655790104
129,#3,69.11311664532539,272.5080593001294,281.13567058620146,271.59760758095433
129,#4,4.67503323854976,17.199588613373635,17.823629940358305,0.1546223428903204
130,#1,95.94403178139028,519.0530976826813,527.8459770126656,577.7611380614119
130,#2,51.065533474034105,677.2111893845249,679.1337745515169,569.0396822811259
130,#3,59.816847934463,74.19577058003415,95.30512928893036,15.822456577964772
130,#4,74.45225686717345,101.19548758651763,125.63305799226818,197.0685104666785
131,#1,49.98201810603898,28.763459645957482,57.66748429363841,79.47321362323301
131,#2,19.51778456333176,22.48866222855031,29.77723699557192,1.5772747435978118
131,#3,51.10975959463364,242.95485443016332,248.27256960244944,156.0568668061091
131,#4,18.266746429728745,255.64825559396922,256.30002850832346,345.1130911931699
132,#1,122.86487405048551,350.78494159169713,371.67977147395584,483.5078403852844
132,#2,56.22964433825716,330.72318202700626,335.46921771225925,282.1017355249378
132,#3,31.722011988204024,79.11225401352203,85.23517337155943,196.27692436143818
132,#4,67.45958819407235,208.47581461500704,219.11860103310403,284.8644845742072
133,#1,94.03865146879215,208.1909965767445,228.444214253036,330.7881532386965
133,#2,97.41599414230325,80.11810412165141,126.130038146276,79.32022455475973
133,#3,36.12185977718157,10.29323460714295,37.559811400485664,85.99743963576323
133,#4,55.63412081429395,125.65755949169034,137.4226242515662,228.2508315413878
134,#1,125.62865801493122,274.8245799668748,302.17728152295257,545.5825002538309
134,#2,58.36415309017489,368.83035062069575,373.41960567827545,429.0484395469498
134,#3,22.039546563484095,129.42380906728795,131.2869527645828,43.68396234560379
134,#4,135.69779097205281,29.88984069039543,138.9506856808996,126.34304940528374
135,#1,125.9111985618809,586.5608560897526,599.9227182062978,690.8255761284004
135,#2,123.97366248683394,503.9964724918482,519.0201472723634,661.7212824867203
135,#3,74.90179661352789,94.14161016668913,120.30345755925374,286.13527899140047
135,#4,52.8781438861342,176.2350752858656,183.99701046989168,235.34460896406628
136,#1,44.360303176369115,74.81065921210939,86.97396868977378,46.96870167568612
136,#2,156.79880186558336,575.5964920928327,596.5711910376305,814.0477349744888
136,#3,58.64310868430171,153.07946721090048,163.9278422896244,163.2183080772851
136,#4,59.39756378875468,290.55740957351554,296.5664830052628,359.2145949574146
137,#1,39.19309653670655,3.2445107500680024,39.327161938575045,40.348110793763325
137,#2,76.55559437975639,200.08163044553294,214.22749093564207,262.60292290624676
137,#3,23.889012301790636,89.069328346166,92.21729859843128,65.74183357347962
137,#4,76.1461212929452,44.809385478221884,88.35220888521013,124.6350992239158
138,#1,39.04155244964658,256.5301882353451,259.4840655873499,151.22815430221337
138,#2,68.45221564221909,98.88605353930507,120.26702545131468,15.933025715977323
138,#3,37.11691930618301,408.89264342013666,410.57381740910944,422.99603077149686
138,#4,21.042593418425454,46.65877822294351,51.18429762174128,81.84943310295623
139,#1,57.540520782152534,294.240463508866,299.8138787611301,338.93571189723207
139,#2,128.9973701592729,356.333643129341,378.96436077002943,551.8522394368333
139,#3,43.94374336025257,175.912566102219,181.31818301863524,107.85046209272053
139,#4,48.18752499117361,64.14649661123622,80.2297363342939,65.58697826592841
140,#1,72.73001248948013,169.54376775116543,184.4850777162778,243.06896012490853
140,#2,104.04583391991792,186.69523690362803,213.7303138036178,271.7284552466541
140,#3,59.8724266873302,14.857473392185057,61.68834568238328,68.98332389421213
140,#4,49.060515628337654,89.24336363135626,101.83963936482122,258.80699195359114
141,#1,39.2845032274265,183.5099830961044,187.66775452847037,75.89128064303452
141,#2,44.749446881489426,97.5670113875185,107.33980951767806,17.05872875553638
141,#3,56.29066914221457,7.539940031942024,56.79339863191451,27.807202685089294
141,#4,40.76545295310299,119.88748144621059,126.62871065436597,28.224786394977386
142,#1,18.44132236149537,11.29358037181737,21.62469255400612,53.87960059343477
142,#2,62.21302939602141,17.904259750850542,64.7381150780292,108.41658045571911
142,#3,29.898487353855934,139.84487033077676,143.00527019617303,167.55457435958652
142,#4,104.5986772955813,204.16602753594816,229.40063228290086,306.4649460388722
143,#1,106.04160272008902,215.69209529138425,240.34954020890652,300.51708987183366
143,#2,60.503590376829834,99.4538347967391,116.41198264897085,138.54328369771807
143,#3,30.019359416539825,249.1464132058136,250.94839539853885,110.42929943846502
143,#4,83.34414916132124,12.435774474357459,84.26681248392896,8.967116258167707
144,#1,137.3212140495826,628.0430646601035,642.8803985934757,823.3898965995561
144,#2,66.10170999510176,181.3598119209455,193.03061271279552,173.40399151162165
144,#3,107.52590411641184,5.742987714282208,107.67916216212953,129.60611616703767
144,#4,32.04475916122154,249.69133597168184,251.73920999523295,422.1185623234387
145,#1,123.17986580908247,345.81647736849663,367.0998710981788,529.8018583548707
145,#2,34.56254317468318,85.142034203398,91.88980019019756,98.66938031733063
145,#3,7.007879865892957,83.89910392177808,84.19127044469697,72.85036445639292
145,#4,32.460361600073696,50.51778013124385,60.04765761123605,8.889482926221604
146,#1,42.618617149967896,52.93327301572208,67.95791285738923,113.7391256731366
146,#2,25.491147018057706,243.27385239904288,244.60573549564927,237.81895978177303
146,#3,43.822612973779,99.17444953861013,108.42505637137549,95.26541700542879
146,#4,65.13136708081952,89.70267480191978,110.85425045723522,170.63498090650597
147,#1,177.7162759152621,242.11350569523893,300.33651853417365,479.3079068507602
147,#2,38.66021567249614,360.8065864515229,362.87188524690663,376.48639359884226
147,#3,69.96942990233421,130.75118504300372,148.2956287656769,106.64632640210137
147,#4,12.142286112353997,163.90062656872396,164.34978096016607,281.9349986009865
148,#1,22.2254371621422,194.30615037226198,195.5731324326949,129.41217265342607
148,#2,16.99473714235079,37.110543712018625,40.81682919016668,26.788253775093196
148,#3,102.48154398026661,62.27374786173641,119.9186663089881,28.04497804133277
148,#4,67.9390580452387,5.395191427471218,68.15294343323238,12.066691918064976
149,#1,94.79129206115076,232.40126741740642,250.9895180039183,248.24208695346428
149,#2,90.16618565925796,75.62553330351147,117.6824639603552,301.10536324894355
149,#3,58.82915208907421,240.3513582308242,247.44624575636908,324.1254438927701
